UID,HPSA Name,Designation Type,HPSA Score,Primary State Abbreviation,HPSA Status,HPSA Designation Date,HPSA Designation Last Update Date,Withdrawn Date,County Name,Metropolitan Indicator,HPSA Population Type,HPSA Degree of Shortage,# of FTEs Short,HPSA Designation Population,% of Population Below 100% Poverty,Street Address,CITY,ZIP Code,Primary HHS Region Name,Rural Status,Longitude,Latitude
622999227A,"Haart, Inc.",Federally Qualified Health Center,20,LA,Designated,10/20/2016,10/20/2016,,East Baton Rouge Parish,Unknown,,,,,,4560 North Blvd Ste 101,Baton Rouge,70806-4043,Region VI,Non-Rural,-91.14278099,30.44848591
6026885134,CF-Fairbanks Correctional Center,Correctional Facility,12,AK,Withdrawn,10/20/2016,6/26/2017,6/26/2017,Fairbanks North Star Borough,Unknown,,12,2.41,,,1931 Eagan Ave,Fairbanks,99701-5703,Region X,Non-Rural,-147.758474,64.833532
60699906QC,Tehachapi Family Health Center - Tehachapi,Rural Health Clinic,16,CA,Designated,10/27/2016,10/27/2016,,Kern County,Unknown,,,,,,105 W E St,Tehachapi,93561-1607,Region IX,Rural,-118.4480707,35.13002095
60699906QB,Tehachapi Family Health Center - California City,Rural Health Clinic,7,CA,Designated,10/27/2016,10/27/2016,,Kern County,Unknown,,,,,,9350 N Loop Blvd,California City,93505-2269,Region IX,Rural,-117.9620606,35.13317672
60699906QA,Tehachapi Family Health Center - Mojave,Rural Health Clinic,7,CA,Designated,10/27/2016,10/27/2016,,Kern County,Unknown,,,,,,2041 Belshaw St,Mojave,93501-1601,Region IX,Rural,-118.1681442,35.05632671
601999010C,"Tanner Primary Care of Wedowee, Inc.",Rural Health Clinic,19,AL,Designated,10/31/2016,10/31/2016,,Randolph County,Unknown,,,,,,1030 Main St S,Wedowee,36278-7440,Region IV,Rural,-85.48007783,33.29661084
601999010B,Woodland Family Healthcare,Rural Health Clinic,19,AL,Designated,10/31/2016,10/31/2016,,Randolph County,Unknown,,,,,,76 County Road 64 Ste 3,Woodland,36280-5211,Region IV,Rural,-85.39601388,33.37316281
6.14E+07,Tmc Haralson Family Healthcare Center,Rural Health Clinic,15,GA,Designated,10/31/2016,10/31/2016,,Haralson County,Unknown,,,,,,204 Allen Memorial Dr Ste 201,Bremen,30110-2062,Region IV,Rural,-85.14459,33.71640562
61399913D9,Tmc Buchanan Family Healthcare Center,Rural Health Clinic,15,GA,Designated,10/31/2016,10/31/2016,,Haralson County,Unknown,,,,,,30 Buchanan Byp,Buchanan,30113-4924,Region IV,Rural,-85.18281715,33.79292468
61399913D7,Tallapoose Family Healthcare,Rural Health Clinic,15,GA,Designated,10/31/2016,10/31/2016,,Haralson County,Unknown,,,,,,25 W Lyon St,Tallapoosa,30176-1288,Region IV,Rural,-85.28946216,33.7454526
6.14E+08,Tanner Family Healthcare of Franklin,Rural Health Clinic,12,GA,Designated,10/31/2016,10/31/2016,,Heard County,Unknown,,,,,,2906 Franklin Pkwy,Franklin,30217-7544,Region IV,Non-Rural,-85.10522153,33.29160359
61399913D8,West Carroll Family Health Care Center,Rural Health Clinic,5,GA,Designated,10/31/2016,10/31/2016,,Carroll County,Unknown,,,,,,1125 E Highway 166,Bowdon,30108-2401,Region IV,Rural,-85.23208466,33.55991426
60699906QD,Adventist Health Community Care - Taft,Rural Health Clinic,15,CA,Designated,11/1/2016,11/1/2016,,Kern County,Unknown,,,,,,501 6th St,Taft,93268-2704,Region IX,Rural,-119.4590791,35.14436775
60699906QE,Adventist Health Community Care - Oakhurst,Rural Health Clinic,3,CA,Designated,11/1/2016,11/1/2016,,Madera County,Unknown,,,,,,48677 Victoria Ln,Oakhurst,93644-9216,Region IX,Rural,-119.6601702,37.32771396
60699906QG,Adventist Health Community Care - Dinuba West,Rural Health Clinic,9,CA,Designated,11/3/2016,11/3/2016,,Tulare County,Unknown,,,,,,250 W El Monte Way,Dinuba,93618-1554,Region IX,Rural,-119.3967308,36.54586253
60699906QF,Adventist Health Community Care - Dinuba,Rural Health Clinic,9,CA,Designated,11/3/2016,11/3/2016,,Tulare County,Unknown,,,,,,1451 E El Monte Way,Dinuba,93618-1812,Region IX,Rural,-119.3793293,36.5455506
60699906QH,Adventist Health Community Care - Orosi,Rural Health Clinic,5,CA,Designated,11/3/2016,11/3/2016,,Tulare County,Unknown,,,,,,41696 Road 128,Orosi,93647-2059,Region IX,Non-Rural,-119.2869073,36.5467578
62699926R1,Spectrum Health Ludington Hospital Ob/Gyn,Rural Health Clinic,2,MI,Designated,11/3/2016,11/3/2016,,Mason County,Unknown,,,,,,250 Nelson Rd Ste 1,Ludington,49431-1993,Region V,Rural,-86.42426331,43.96086849
62699926QZ,Spectrum Health Hospital Internal Medicine - Ludington,Rural Health Clinic,2,MI,Designated,11/3/2016,11/3/2016,,Mason County,Unknown,,,,,,5 Atkinson Dr Ste 207,Ludington,49431-2918,Region V,Rural,-86.42912898,43.95718016
62699926QY,Spectrum Health Hospital Family Medicine - Ludington,Rural Health Clinic,2,MI,Designated,11/3/2016,11/3/2016,,Mason County,Unknown,,,,,,7 Atkinson Dr Ste 113,Ludington,49431-1953,Region V,Rural,-86.42923843,43.95711312
6189991850,"Porter Starke Services, Inc.",Federally Qualified Health Center,15,IN,Designated,11/8/2016,11/8/2016,,Porter County,Unknown,,,,,,601 Wall St,Valparaiso,46383-2512,Region V,Non-Rural,-87.05326,41.48905448
64199941AS,Casade Direct Care,Rural Health Clinic,20,OR,Designated,11/15/2016,11/15/2016,,Crook County,Unknown,,,,,,750 NW 4th St,Prineville,97754-1436,Region X,Rural,-120.8563018,44.30373653
60699906RW,Corning Rural Health Clinic,Rural Health Clinic,12,CA,Designated,11/15/2016,11/15/2016,,Tehama County,Unknown,,,,,,155 Solano St,Corning,96021-3511,Region IX,Rural,-122.1687505,39.92777122
60699906EB,Adventist Health Community Care - Dinuba Plaza,Rural Health Clinic,9,CA,Designated,11/15/2016,11/15/2016,,Tulare County,Unknown,,,,,,444 W El Monte Way,Dinuba,93618-1500,Region IX,Rural,-119.398815,36.54586966
60699906RS,St Helena Family Health Center - Kelseyville,Rural Health Clinic,4,CA,Designated,11/15/2016,11/15/2016,,Lake County,Unknown,,,,,,5290 State St,Kelseyville,95451-9450,Region IX,Rural,-122.8337587,38.97749863
60699906ST,Ukiah Valley Primary Care/Adventist Health-Lakeport,Rural Health Clinic,3,CA,Designated,11/15/2016,11/15/2016,,Lake County,Unknown,,,,,,487 N Main St,Lakeport,95453-4809,Region IX,Rural,-122.9152011,39.04518566
60699906SY,Ukiah Valley Primary Care/Adventist Health-Hospita,Rural Health Clinic,3,CA,Designated,11/15/2016,11/15/2016,,Mendocino County,Unknown,,,,,,1165 S Dora St Ste G1,Ukiah,95482-6353,Region IX,Rural,-123.2094462,39.13538496
60699906SS,Ukiah Valley Primary Care/Adventist Health-Dora B1,Rural Health Clinic,3,CA,Designated,11/15/2016,11/15/2016,,Mendocino County,Unknown,,,,,,1165 S Dora St Ste B1,Ukiah,95482-6353,Region IX,Rural,-123.2094462,39.13538496
60699906RZ,Ukiah Valley Primary Care/Adventist Health-North State,Rural Health Clinic,3,CA,Designated,11/15/2016,11/15/2016,,Mendocino County,Unknown,,,,,,1050 N State St,Ukiah,95482-3414,Region IX,Rural,-123.2098435,39.16241879
618999184J,Wayne County Community Health Center,Federally Qualified Health Center,17,IN,Designated,11/16/2016,11/16/2016,,Wayne County,Unknown,,,,,,203 E Main St,Richmond,47374-4208,Region V,Rural,-84.89850299,39.82906452
6178647702,CF - Lawrence Correctional Center,Correctional Facility,6,IL,Designated,11/16/2016,11/16/2016,,Lawrence County,Unknown,,6,1.09,2353,,10940 Lawrence Rd,Sumner,62466-4915,Region V,Rural,-87.90891826,38.73125994
60699906EJ,Adventist Health Community Care - Orange Cove,Rural Health Clinic,7,CA,Designated,11/17/2016,11/17/2016,,Fresno County,Unknown,,,,,,1455 Park Blvd,Orange Cove,93646-9322,Region IX,Rural,-119.3227222,36.62463648
60699906EH,Adventist Health Community Care - Reedley Women's,Rural Health Clinic,7,CA,Designated,11/17/2016,11/17/2016,,Fresno County,Unknown,,,,,,550 W Cypress Ave,Reedley,93654-2096,Region IX,Rural,-119.4522583,36.60786821
60699906EG,Adventist Health Community Care - Reedley Jefferso,Rural Health Clinic,7,CA,Designated,11/17/2016,11/17/2016,,Fresno County,Unknown,,,,,,1150 E Washington Ave,Reedley,93654-4239,Region IX,Rural,-119.4380546,36.59153319
60699906EF,Adventist Health Community Care - Reedley Cypress,Rural Health Clinic,7,CA,Designated,11/17/2016,11/17/2016,,Fresno County,Unknown,,,,,,372 W Cypress Ave,Reedley,93654-2113,Region IX,Rural,-119.451713,36.60782747
60699906EE,Adventist Health Community Care - Reedley Children,Rural Health Clinic,7,CA,Designated,11/17/2016,11/17/2016,,Fresno County,Unknown,,,,,,1433 N Acacia Ave,Reedley,93654-2102,Region IX,Rural,-119.4509852,36.60897943
60699906ED,Adventist Health Community Care - Reedley,Rural Health Clinic,7,CA,Designated,11/17/2016,11/17/2016,,Fresno County,Unknown,,,,,,811 E 11th St,Reedley,93654-2527,Region IX,Rural,-119.4405257,36.60344108
60699906EC,Adventist Health Community Care - Parlier Newmark,Rural Health Clinic,7,CA,Designated,11/17/2016,11/17/2016,,Fresno County,Unknown,,,,,,155 S Newmark Ave,Parlier,93648-2531,Region IX,Non-Rural,-119.5299463,36.60637541
60699906EI,Adventist Health Community Care - Selma Central,Rural Health Clinic,5,CA,Designated,11/17/2016,11/17/2016,,Fresno County,Unknown,,,,,,2141 High St,Selma,93662-3065,Region IX,Rural,-119.6136186,36.57014495
60699906EK,Adventist Health Community Care - Madera Ranchos,Rural Health Clinic,13,CA,Designated,11/21/2016,11/21/2016,,Madera County,Unknown,,,,,,11976 Road 37,Madera,93636-8612,Region IX,Non-Rural,-119.8761458,36.922689
62699926R2,Deckerville Healthcare Services Inc.,Rural Health Clinic,10,MI,Designated,11/21/2016,11/21/2016,,Sanilac County,Unknown,,,,,,2433 Black River St,Deckerville,48427-9425,Region V,Rural,-82.73747201,43.52666079
60699906EL,Adventist Health Community Care - Oakhurst East,Rural Health Clinic,3,CA,Designated,11/21/2016,11/21/2016,,Madera County,Unknown,,,,,,49063 Road 426,Oakhurst,93644,Region IX,Rural,-119.6508454,37.33186522
64899948NW,Marshall Health Clinic,Rural Health Clinic,2,TX,Designated,11/22/2016,11/22/2016,,Harrison County,Unknown,,,,,,805 Lindsey Dr,Marshall,75670-5271,Region VI,Rural,-94.36987454,32.53667167
64899948NV,East Texas Pediatrics,Rural Health Clinic,2,TX,Designated,11/22/2016,11/22/2016,,Harrison County,Unknown,,,,,,618 S Grove St Ste 100,Marshall,75670-5294,Region VI,Rural,-94.37172096,32.53990374
64899948NU,Marshall Pediatric Clinic,Rural Health Clinic,2,TX,Designated,11/22/2016,11/22/2016,,Harrison County,Unknown,,,,,,707 S Grove St,Marshall,75670-5220,Region VI,Rural,-94.37178474,32.53744072
62699926R3,Spectrum Health Pennock Ob/Gyn - Hastings,Rural Health Clinic,0,MI,Designated,11/28/2016,11/28/2016,,Barry County,Unknown,,,,,,1005 W Green St Ste 301,Hastings,49058-1729,Region V,Rural,-85.30210927,42.64423704
6069990694,"Center for Family Health and Education, Inc.",Federally Qualified Health Center,18,CA,Designated,11/30/2016,11/30/2016,,Los Angeles County,Unknown,,,,,,8727 Van Nuys Blvd Ste 101,Panorama City,91402-2463,Region IX,Non-Rural,-118.4502236,34.22832129
60699906U7,Davis Street Community Center,Federally Qualified Health Center,12,CA,Designated,12/2/2016,12/2/2016,,Alameda County,Unknown,,,,,,3081 Teagarden St,San Leandro,94577-5720,Region IX,Non-Rural,-122.1535707,37.70521285
6029990220,Kenaitze Indian Tribe,Native American/Tribal Facility/Population,12,AK,Designated,12/7/2016,12/7/2016,,Kenai Peninsula Borough,Unknown,,,,,,PO BOX 988,Kenai,99611-0988,Region X,Rural,-151.2281825,60.6003
639999390S,Highland Health Providers Corporation,Federally Qualified Health Center Look A Like,17,OH,Designated,12/9/2016,12/9/2016,,Highland County,Unknown,,,,,,1275 N High St,Hillsboro,45133-8273,Region V,Rural,-83.60885377,39.22149755
639999390R,"Lucas, County of",Federally Qualified Health Center,14,OH,Designated,12/9/2016,12/9/2016,,Lucas County,Unknown,,,,,,635 N Erie St,Toledo,43604-5317,Region V,Non-Rural,-83.53352286,41.65741573
60699906Y1,Latino Kids Health,Federally Qualified Health Center,24,CA,Designated,12/12/2016,12/12/2016,,Los Angeles County,Unknown,,,,,,901 W Whittier Blvd,Montebello,90640-4737,Region IX,Non-Rural,-118.1099196,34.01042189
636999360L,"Trillium Health, Inc.",Federally Qualified Health Center Look A Like,21,NY,Designated,12/12/2016,12/12/2016,,Monroe County,Unknown,,,,,,259 Monroe Ave,Rochester,14607-3632,Region II,Non-Rural,-77.59902791,43.14957157
6249992460,"Mobile Medical Care, Inc.",Federally Qualified Health Center,20,MD,Designated,12/12/2016,12/12/2016,,Montgomery County,Unknown,,,,,,9309 Old Georgetown Rd,Bethesda,20814-1620,Region III,Non-Rural,-77.1128891,39.00814597
636999360K,Tri County Family Medicine Program,Federally Qualified Health Center Look A Like,20,NY,Designated,12/12/2016,12/12/2016,,Steuben County,Unknown,,,,,,10869 State Route 36,Dansville,14437-9444,Region II,Rural,-77.69357823,42.53006477
60699906Z3,The Los Angeles Free Clinic,Federally Qualified Health Center,11,CA,Designated,12/12/2016,12/12/2016,,Los Angeles County,Unknown,,,,,,8405 Beverly Blvd,Los Angeles,90048-3401,Region IX,Non-Rural,-118.3734,34.07607747
60699906YA,Community Medical Wellness Centers Usa,Federally Qualified Health Center,10,CA,Designated,12/12/2016,12/12/2016,,Los Angeles County,Unknown,,,,,,1360 E Anaheim St Ste 101,Long Beach,90813-5515,Region IX,Non-Rural,-118.174482,33.78257747
6319993187,Rock County Clinic,Rural Health Clinic,2,NE,Designated,12/13/2016,12/13/2016,,Rock County,Unknown,,,,,,801 S State St,Bassett,68714-5062,Region VII,Rural,-99.53651238,42.57574892
634999340K,Saint James Health Inc.,Federally Qualified Health Center,13,NJ,Designated,12/14/2016,12/15/2017,,Essex County,Unknown,,,,,,228 Lafayette St Fl 2,Newark,07105-1815,Region II,Non-Rural,-74.16265331,40.72904083
63799937GO,Charlotte Community Health Clinic,Federally Qualified Health Center,11,NC,Designated,12/14/2016,12/14/2016,,Mecklenburg County,Unknown,,,,,,8401 Medical Plaza Dr Ste 300,Charlotte,28262-8702,Region IV,Non-Rural,-80.7757737,35.31910534
60699906RR,Yehowa Medical Services,Federally Qualified Health Center Look A Like,19,CA,Designated,12/16/2016,4/4/2018,,Los Angeles County,Unknown,,,,,,1039 W Florence Ave,Los Angeles,90044-2441,Region IX,Non-Rural,-118.2932319,33.97463151
636999360M,New York Health and Hospitals Corporation,Federally Qualified Health Center Look A Like,14,NY,Designated,12/16/2016,12/16/2016,,New York County,Unknown,,,,,,125 Worth St Rm 514,New York,10013-4006,Region II,Non-Rural,-74.00256881,40.71537414
60699906RO,Aaa Comprehensive Healthcare,Federally Qualified Health Center,13,CA,Designated,12/16/2016,3/10/2017,,Los Angeles County,Unknown,,,,,,7451 Lankershim Blvd,North Hollywood,91605-2803,Region IX,Non-Rural,-118.3878262,34.206012
60699906RQ,"Korean Community Services, Inc.",Federally Qualified Health Center Look A Like,11,CA,Designated,12/16/2016,11/20/2017,,Orange County,Unknown,,,,,,8633 Knott Ave,Buena Park,90620-3852,Region IX,Non-Rural,-118.011147,33.83737352
6375392492,Alexander Correctional Institution,Correctional Facility,6,NC,Designated,12/16/2016,12/16/2016,,Alexander County,Unknown,,6,1.36,2933,,633 Old Landfill Rd,Taylorsville,28681-8420,Region IV,Non-Rural,-81.17035395,35.88455431
60699906RP,Families Together of Orange County,Federally Qualified Health Center Look A Like,1,CA,Designated,12/16/2016,12/16/2016,,Orange County,Unknown,,,,,,661 W 1st St Ste G2,Tustin,92780-2939,Region IX,Non-Rural,-117.8312535,33.74576949
60699906SV,Del Puerto Health Center,Rural Health Clinic,3,CA,Designated,12/22/2016,12/22/2016,,Stanislaus County,Unknown,,,,,,1700 Keystone Pacific Pkwy Unit B,Patterson,95363-8874,Region IX,Rural,-121.161482,37.47600552
60699906Z6,Modoc Medical Center,Rural Health Clinic,12,CA,Designated,1/19/2017,1/19/2017,,Modoc County,Unknown,,,,,,229 W Mcdowell Ave,Alturas,96101-3933,Region IX,Rural,-120.5440845,41.47990037
62999929IX,Mercy McAuley Clinic,Rural Health Clinic,1,MO,Designated,2/1/2017,10/31/2017,,Franklin County,Unknown,,,,,,851 E 5th St Ste 200,Washington,63090-3129,Region VII,Rural,-91.00263457,38.55249569
60699906JK,Barton Memorial Hospital Community Clinic,Rural Health Clinic,19,CA,Designated,2/14/2017,2/14/2017,,El Dorado County,Unknown,,,,,,2170 South Ave,South Lake Tahoe,96150-7026,Region IX,Rural,-119.9975846,38.91228153
60699906XD,Mammoth Hospital,Rural Health Clinic,16,CA,Designated,2/14/2017,2/14/2017,,Mono County,Unknown,,,,,,85 Sierra Park Rd,Mammoth Lakes,93546-2073,Region IX,Rural,-118.9639087,37.64575421
602999024F,Girdwood Health Clinic,Federally Qualified Health Center,19,AK,Designated,2/15/2017,2/15/2017,,Anchorage Borough,Unknown,,,,,,131 Lindblad Ave,Girdwood,99587,Region X,Rural,-149.1339758,60.96380556
602999024G,Annette Island Service Unit/Metlakatla Indian Community,Native American/Tribal Facility/Population,8,AK,Designated,2/15/2017,2/15/2017,,Prince of Wales-Hyder Census Area,Unknown,,,,,,Brendible St,Metlakatla,99926,Region X,Rural,-131.5754782,55.12476526
624999245E,Frederick Community Action Health Center,Federally Qualified Health Center,21,MD,Designated,2/28/2017,2/28/2017,,Frederick County,Unknown,,,,,,101 N Court St,Frederick,21701-5415,Region III,Non-Rural,-77.41207663,39.41573437
60699906YC,"Asian and Pacific Islander Wellness Center, Inc.",Federally Qualified Health Center,6,CA,Designated,3/2/2017,3/2/2017,,San Francisco County,Unknown,,,,,,726 Polk St Fl 4,San Francisco,94109-7812,Region IX,Non-Rural,-122.4191898,37.78348325
63999939EY,Knox County Health Department,Federally Qualified Health Center,18,OH,Designated,3/6/2017,3/6/2017,,Knox County,Unknown,,,,,,11660 Upper Gilchrist Rd,Mount Vernon,43050-9084,Region V,Rural,-82.43705708,40.40404962
6019990193,Aletheia House,Federally Qualified Health Center,17,AL,Designated,3/13/2017,3/13/2017,,Jefferson County,Unknown,,,,,,201 Finley Ave W,Birmingham,35204-1047,Region IV,Non-Rural,-86.83880807,33.53647794
6219992185,Audubon Area Community Care Clinic,Federally Qualified Health Center,5,KY,Designated,3/13/2017,3/13/2017,,Daviess County,Unknown,,,,,,1700 W 5th St,Owensboro,42301-1952,Region IV,Non-Rural,-87.13063024,37.77048152
6483339467,CF-Clements Unit,Correctional Facility,6,TX,Designated,3/14/2017,9/25/2018,,Potter County,Unknown,,6,4.94,10711,,9601 Spur 591,Amarillo,79107-9606,Region VI,Non-Rural,-101.7362688,35.236451
616999167q,Boundary Community Health Clinic,Rural Health Clinic,15,ID,Designated,3/16/2017,3/16/2017,,Boundary County,Unknown,,,,,,6641 Kaniksu St,Bonners Ferry,83805-7532,Region X,Rural,-116.3216424,48.70259252
64899948NX,"Healing Hands Ministries, Inc.",Federally Qualified Health Center,3,TX,Designated,3/16/2017,3/16/2017,,Dallas County,Unknown,,,,,,8516 Greenville Ave,Dallas,75243,Region VI,Non-Rural,-96.75314033,32.89378193
63999939EZ,"Signature Health, Inc.",Federally Qualified Health Center,3,OH,Designated,3/16/2017,3/16/2017,,Lake County,Unknown,,,,,,38879 Mentor Ave,Willoughby,44094-7992,Region V,Non-Rural,-81.38962354,41.646441
6649996403,Chuuk State Department of Health Services,Federally Qualified Health Center,24,FM,Designated,3/22/2017,3/22/2017,,Chuuk State,Unknown,,,,,,PO BOX 400,Chuuk,96942,Region IX,Rural,151.842,7.45589999
6023525245,Goose Creek Correctional Center,Correctional Facility,3,AK,Designated,3/30/2017,10/26/2018,,Matanuska-Susitna Borough,Unknown,,3,0.09,1846,,22301 W Alsop Rd,Wasilla,99623-5023,Region X,Rural,-150.0004968,61.35771333
63799937GQ,Community Health Interventions and Sickle Cell Agenc,Federally Qualified Health Center,12,NC,Designated,4/3/2017,4/3/2017,,Cumberland County,Unknown,,,,,,2409 Murchison Rd,Fayetteville,28301-3519,Region IV,Non-Rural,-78.90801555,35.08821499
63799937GP,Wilkes County of,Federally Qualified Health Center,9,NC,Designated,4/3/2017,4/3/2017,,Wilkes County,Unknown,,,,,,110 North St,Wilkesboro,28697-2428,Region IV,Rural,-81.15350729,36.1488441
6349993448,Jewish Renaissance Foundation Community Health Cen,Federally Qualified Health Center,1,NJ,Designated,4/4/2017,4/14/2017,,Middlesex County,Unknown,,,,,,1931 Oak Tree Rd,Edison,08820-2072,Region II,Non-Rural,-74.36350203,40.57359131
64599945BM,Rosa Clark Medical Clinic Inc.,Federally Qualified Health Center,19,SC,Designated,4/6/2017,4/6/2017,,Oconee County,Unknown,,,,,,210 S Oak St,Seneca,29678-3416,Region IV,Rural,-82.95608384,34.68175923
6101698892,CF-Baylor Women's Correctional Institution,Correctional Facility,12,DE,Designated,4/13/2017,4/13/2017,,New Castle County,Unknown,,12,2.31,3464,,660 Baylor Blvd,New Castle,19720-1140,Region III,Non-Rural,-75.58000602,39.70494682
6482171157,CF-Ramsey Unit,Correctional Facility,3,TX,Designated,4/20/2017,4/20/2017,,Brazoria County,Unknown,,3,0.06,1891,,1100 Fm 655 Rd,Rosharon,77583-7670,Region VI,Non-Rural,-95.46848891,29.30232498
